REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-10,Canada,2016A000011124,Employment rate,Both sexes,30 to 34 years,Percentage,242,units,0,v2091230,1.10.1.12,83.3,,,,1
2019-11,Canada,2016A000011124,Employment rate,Both sexes,30 to 34 years,Percentage,242,units,0,v2091230,1.10.1.12,82.9,,,,1
2019-12,Canada,2016A000011124,Employment rate,Both sexes,30 to 34 years,Percentage,242,units,0,v2091230,1.10.1.12,82.9,,,,1
2020-01,Canada,2016A000011124,Employment rate,Both sexes,30 to 34 years,Percentage,242,units,0,v2091230,1.10.1.12,82.2,,,,1
2020-02,Canada,2016A000011124,Employment rate,Both sexes,30 to 34 years,Percentage,242,units,0,v2091230,1.10.1.12,82.5,,,,1
2020-03,Canada,2016A000011124,Employment rate,Both sexes,30 to 34 years,Percentage,242,units,0,v2091230,1.10.1.12,79.1,,,,1
2020-04,Canada,2016A000011124,Employment rate,Both sexes,30 to 34 years,Percentage,242,units,0,v2091230,1.10.1.12,71.9,,,,1
2019-01,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,83.7,,,,1
2019-02,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,84.3,,,,1
2019-03,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,83.5,,,,1
2019-04,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,83.6,,,,1
2019-05,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,84.1,,,,1
2019-06,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,83.8,,,,1
2019-07,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,82.2,,,,1
2019-08,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,82.3,,,,1
2019-09,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,84.1,,,,1
2019-10,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,84.0,,,,1
2019-11,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,84.3,,,,1
2019-12,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,84.0,,,,1
2020-01,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,83.4,,,,1
2020-02,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,83.8,,,,1
2020-03,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,80.7,,,,1
2020-04,Canada,2016A000011124,Employment rate,Both sexes,35 to 39 years,Percentage,242,units,0,v2091231,1.10.1.13,73.3,,,,1
2019-01,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,84.1,,,,1
2019-02,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,84.5,,,,1
2019-03,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,84.5,,,,1
2019-04,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,84.9,,,,1
2019-05,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,85.4,,,,1
2019-06,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,86.5,,,,1
2019-07,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,84.4,,,,1
2019-08,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,83.9,,,,1
2019-09,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,85.8,,,,1
2019-10,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,86.2,,,,1
2019-11,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,85.5,,,,1
2019-12,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,84.9,,,,1
2020-01,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,84.9,,,,1
2020-02,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,84.2,,,,1
2020-03,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,81.2,,,,1
2020-04,Canada,2016A000011124,Employment rate,Both sexes,40 to 44 years,Percentage,242,units,0,v2091232,1.10.1.14,74.7,,,,1
2019-01,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,84.3,,,,1
2019-02,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,84.6,,,,1
2019-03,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,85.2,,,,1
2019-04,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,85.3,,,,1
2019-05,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,86.2,,,,1
2019-06,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,86.3,,,,1
2019-07,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,85.2,,,,1
2019-08,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,85.0,,,,1
2019-09,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,86.9,,,,1
2019-10,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,85.8,,,,1
2019-11,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,85.1,,,,1
2019-12,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,84.7,,,,1
2020-01,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,84.6,,,,1
2020-02,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,84.8,,,,1
2020-03,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,81.7,,,,1
2020-04,Canada,2016A000011124,Employment rate,Both sexes,45 to 49 years,Percentage,242,units,0,v2091233,1.10.1.15,75.4,,,,1
2019-01,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,81.4,,,,1
2019-02,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,81.6,,,,1
2019-03,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,81.3,,,,1
2019-04,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,82.1,,,,1
2019-05,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,83.6,,,,1
2019-06,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,83.1,,,,1
2019-07,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,82.7,,,,1
2019-08,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,82.7,,,,1
2019-09,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,84.3,,,,1
2019-10,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,82.5,,,,1
2019-11,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,82.2,,,,1
2019-12,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,82.3,,,,1
2020-01,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,80.7,,,,1
2020-02,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,81.1,,,,1
2020-03,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,78.3,,,,1
2020-04,Canada,2016A000011124,Employment rate,Both sexes,50 to 54 years,Percentage,242,units,0,v2091234,1.10.1.16,73.6,,,,1
2019-01,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,71.1,,,,1
2019-02,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,71.5,,,,1
2019-03,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,70.9,,,,1
2019-04,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,72.1,,,,1
2019-05,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,72.8,,,,1
2019-06,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,73.5,,,,1
2019-07,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,72.0,,,,1
2019-08,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,71.8,,,,1
2019-09,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,72.9,,,,1
2019-10,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,73.1,,,,1
2019-11,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,72.3,,,,1
2019-12,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,71.4,,,,1
2020-01,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,70.9,,,,1
2020-02,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,71.5,,,,1
2020-03,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,68.6,,,,1
2020-04,Canada,2016A000011124,Employment rate,Both sexes,55 to 59 years,Percentage,242,units,0,v2091235,1.10.1.17,63.3,,,,1
2019-01,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,51.5,,,,1
2019-02,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,51.3,,,,1
2019-03,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,52.2,,,,1
2019-04,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,52.5,,,,1
2019-05,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,53.3,,,,1
2019-06,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,54.3,,,,1
2019-07,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,53.3,,,,1
2019-08,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,53.5,,,,1
2019-09,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,55.4,,,,1
2019-10,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,55.3,,,,1
2019-11,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,55.1,,,,1
2019-12,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,54.8,,,,1
2020-01,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,54.1,,,,1
2020-02,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,54.1,,,,1
2020-03,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,51.5,,,,1
2020-04,Canada,2016A000011124,Employment rate,Both sexes,60 to 64 years,Percentage,242,units,0,v2091236,1.10.1.18,45.6,,,,1
2019-01,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,14.1,,,,1
2019-02,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,14.3,,,,1
2019-03,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,14.5,,,,1
2019-04,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,14.5,,,,1
2019-05,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,14.4,,,,1
2019-06,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,14.2,,,,1
2019-07,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,13.7,,,,1
2019-08,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,14.1,,,,1
2019-09,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,14.3,,,,1
2019-10,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,14.7,,,,1
2019-11,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,14.1,,,,1
2019-12,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,14.4,,,,1
2020-01,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,14.1,,,,1
2020-02,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,14.0,,,,1
2020-03,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,13.0,,,,1
2020-04,Canada,2016A000011124,Employment rate,Both sexes,65 years and over,Percentage,242,units,0,v2091237,1.10.1.19,12.0,,,,1
2019-01,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,26.6,,,,1
2019-02,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,27.2,,,,1
2019-03,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,27.8,,,,1
2019-04,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,28.0,,,,1
2019-05,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,28.3,,,,1
2019-06,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,27.8,,,,1
2019-07,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,26.7,,,,1
2019-08,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,27.4,,,,1
2019-09,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,27.9,,,,1
2019-10,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,28.5,,,,1
2019-11,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,26.9,,,,1
2019-12,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,27.8,,,,1
2020-01,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,27.3,,,,1
2020-02,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,27.0,,,,1
2020-03,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,24.2,,,,1
2020-04,Canada,2016A000011124,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2091238,1.10.1.20,21.8,,,,1
2019-01,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,8.1,,,,1
2019-02,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,8.1,,,,1
2019-03,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,8.1,,,,1
2019-04,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,8.0,,,,1
2019-05,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,7.8,,,,1
2019-06,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,7.7,,,,1
2019-07,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,7.4,,,,1
2019-08,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,7.7,,,,1
2019-09,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,7.8,,,,1
2019-10,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,8.1,,,,1
2019-11,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,8.0,,,,1
2019-12,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,8.0,,,,1
2020-01,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,7.9,,,,1
2020-02,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,7.9,,,,1
2020-03,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,7.7,,,,1
2020-04,Canada,2016A000011124,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2091239,1.10.1.21,7.4,,,,1
2019-01,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2091429,1.10.2.1,64.1,,,,1
2019-02,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2091429,1.10.2.1,64.3,,,,1
2019-03,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2091429,1.10.2.1,64.5,,,,1
2019-04,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2091429,1.10.2.1,65.1,,,,1
2019-05,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2091429,1.10.2.1,66.7,,,,1
2019-06,Canada,2016A000011124,Employment rate,Males,15 years and over,Percentage,242,units,0,v2091429,1.10.2.1,67.2,,,,1
