REF_DATE,GEO,DGUID,Components,Unit of measure,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-08,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Dollars,Dollars,81,millions,6,v122667753,1.30.1,4536,,,,0
2019-09,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Dollars,Dollars,81,millions,6,v122667753,1.30.1,4035,,,,0
2019-10,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Dollars,Dollars,81,millions,6,v122667753,1.30.1,3994,,,,0
2019-11,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Dollars,Dollars,81,millions,6,v122667753,1.30.1,3515,,,,0
2019-12,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Dollars,Dollars,81,millions,6,v122667753,1.30.1,3082,,,,0
2020-01,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Dollars,Dollars,81,millions,6,v122667753,1.30.1,3098,,,,0
2020-02,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Dollars,Dollars,81,millions,6,v122667753,1.30.1,3369,,,,0
2020-03,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Dollars,Dollars,81,millions,6,v122667753,1.30.1,3283,,,,0
2019-01,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.91,,,,2
2019-02,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.73,,,,2
2019-03,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.73,,,,2
2019-04,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.68,,,,2
2019-05,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.58,,,,2
2019-06,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.69,,,,2
2019-07,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.49,,,,2
2019-08,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.41,,,,2
2019-09,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.42,,,,2
2019-10,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.55,,,,2
2019-11,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.65,,,,2
2019-12,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.64,,,,2
2020-01,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.71,,,,2
2020-02,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.61,,,,2
2020-03,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal loan plans",Interest rate,Percent,239,units,0,v122667804,1.30.2,5.49,,,,2
2019-01,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,2156,,,,0
2019-02,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,2114,,,,0
2019-03,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,2655,,,,0
2019-04,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,3104,,,,0
2019-05,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,3490,,,,0
2019-06,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,3134,,,,0
2019-07,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,3723,,,,0
2019-08,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,3577,,,,0
2019-09,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,3242,,,,0
2019-10,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,3219,,,,0
2019-11,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,2708,,,,0
2019-12,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,2444,,,,0
2020-01,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,2414,,,,0
2020-02,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,2447,,,,0
2020-03,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Dollars,Dollars,81,millions,6,v122667754,1.31.1,2542,,,,0
2019-01,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,5.39,,,,2
2019-02,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,5.32,,,,2
2019-03,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,5.20,,,,2
2019-04,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,5.14,,,,2
2019-05,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,4.97,,,,2
2019-06,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,5.02,,,,2
2019-07,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,4.85,,,,2
2019-08,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,4.71,,,,2
2019-09,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,4.75,,,,2
2019-10,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,4.90,,,,2
2019-11,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,4.96,,,,2
2019-12,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,4.94,,,,2
2020-01,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,5.11,,,,2
2020-02,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,5.16,,,,2
2020-03,Canada,2016A000011124,"Funds advanced for non-mortgage loans, personal loan plans, consumer credit, Of which are auto loans",Interest rate,Percent,239,units,0,v122667805,1.31.2,5.05,,,,2
2019-01,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,7643,,,,0
2019-02,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,7605,,,,0
2019-03,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,7979,,,,0
2019-04,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,9709,,,,0
2019-05,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,10549,,,,0
2019-06,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,10563,,,,0
2019-07,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,11163,,,,0
2019-08,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,10310,,,,0
2019-09,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,9913,,,,0
2019-10,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,9851,,,,0
2019-11,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,9055,,,,0
2019-12,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,9435,,,,0
2020-01,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,8409,,,,0
2020-02,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,8317,,,,0
2020-03,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Dollars,Dollars,81,millions,6,v122667755,1.32.1,11359,,,,0
2019-01,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.17,,,,2
2019-02,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.18,,,,2
2019-03,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.16,,,,2
2019-04,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.16,,,,2
2019-05,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.10,,,,2
2019-06,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.07,,,,2
2019-07,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.05,,,,2
2019-08,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.04,,,,2
2019-09,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.04,,,,2
2019-10,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.03,,,,2
2019-11,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.03,,,,2
2019-12,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.07,,,,2
2020-01,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.07,,,,2
2020-02,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,4.09,,,,2
2020-03,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667806,1.32.2,2.79,,,,2
2019-01,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667756,1.33.1,3061,,,,0
2019-02,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667756,1.33.1,3037,,,,0
2019-03,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667756,1.33.1,3121,,,,0
2019-04,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667756,1.33.1,3579,,,,0
2019-05,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667756,1.33.1,3565,,,,0
2019-06,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667756,1.33.1,3481,,,,0
2019-07,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667756,1.33.1,3810,,,,0
2019-08,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667756,1.33.1,3803,,,,0
2019-09,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667756,1.33.1,3724,,,,0
2019-10,Canada,2016A000011124,"Funds advanced for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667756,1.33.1,3517,,,,0
